"source_id","filename","quality_label","color_mode","damage_label_method","damage_label_list","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","confidence_scratch","confidence_crack","confidence_fold","confidence_dust","confidence_stain","confidence_mold","confidence_tear","confidence_missing_region","confidence_fading","confidence_color_cast","confidence_blur","confidence_noise","confidence_jpeg_artifact","confidence_uneven_exposure","evidence_scratch","evidence_crack","evidence_fold","evidence_dust","evidence_stain","evidence_mold","evidence_tear","evidence_missing_region","evidence_fading","evidence_color_cast","evidence_blur","evidence_noise","evidence_jpeg_artifact","evidence_uneven_exposure","texture_match_label_list","texture_match_scores","texture_match_files"
"met_283672","1482.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","stain","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0.7812","0.7928","0.6593","0.7637","0.5828","0.7799","0.7808","0.6880","0.9872","0.9900","0.9900","0.9442","0.9899","0.9891","0.0335","0.0241","0.1133","0.0382","0.1930","0.1205","0.1280","0.0773","0.4861","0.1066","0.3182","0.6344","0.4023","0.4306","stain","{""crack"": 0.0241, ""dust"": 0.0382, ""fold"": 0.1133, ""missing_region"": 0.0773, ""mold"": 0.1205, ""scratch"": 0.0335, ""stain"": 0.193, ""tear"": 0.128}","{""stain"": [""134.jpg"", ""229.jpg"", ""098.jpg""]}"
"met_283717","1483.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8068","0.8006","0.9012","0.8038","0.8873","0.9167","0.9224","0.8422","0.9900","0.9899","0.9900","0.7659","0.9900","0.6581","0.0267","0.0220","0.0453","0.0279","0.0894","0.0698","0.0739","0.0390","0.2376","0.3111","0.3182","0.7093","0.3521","0.6921","","{""crack"": 0.022, ""dust"": 0.0279, ""fold"": 0.0453, ""missing_region"": 0.039, ""mold"": 0.0698, ""scratch"": 0.0267, ""stain"": 0.0894, ""tear"": 0.0739}","{}"
"met_283736","1484.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8226","0.8355","0.8768","0.8298","0.9085","0.9298","0.9506","0.8385","0.9900","0.9900","0.9900","0.7957","0.9895","0.9752","0.0221","0.0117","0.0566","0.0203","0.0788","0.0610","0.0501","0.0402","0.2711","0.2107","0.3182","0.8182","0.4667","0.5461","","{""crack"": 0.0117, ""dust"": 0.0203, ""fold"": 0.0566, ""missing_region"": 0.0402, ""mold"": 0.061, ""scratch"": 0.0221, ""stain"": 0.0788, ""tear"": 0.0501}","{}"
"met_284452","1485.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7939","0.7780","0.8885","0.7912","0.8670","0.9421","0.9344","0.8151","0.9899","0.9900","0.9631","0.9474","0.9900","0.8736","0.0302","0.0279","0.0515","0.0313","0.0979","0.0509","0.0652","0.0474","0.3269","0.1735","0.6713","0.6312","0.3131","0.6365","","{""crack"": 0.0279, ""dust"": 0.0313, ""fold"": 0.0515, ""missing_region"": 0.0474, ""mold"": 0.0509, ""scratch"": 0.0302, ""stain"": 0.0979, ""tear"": 0.0652}","{}"
"met_284453","1486.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8476","0.8611","0.9325","0.8533","0.9576","0.9609","0.9615","0.8561","0.9900","0.9900","0.9896","0.8771","0.9900","0.9046","0.0141","0.0029","0.0258","0.0125","0.0381","0.0293","0.0362","0.0342","0.2917","0.2931","0.4911","0.6751","0.3427","0.6221","","{""crack"": 0.0029, ""dust"": 0.0125, ""fold"": 0.0258, ""missing_region"": 0.0342, ""mold"": 0.0293, ""scratch"": 0.0141, ""stain"": 0.0381, ""tear"": 0.0362}","{}"
"met_285321","1487.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8114","0.8259","0.6980","0.8024","0.9081","0.9136","0.9300","0.7648","0.9899","0.9900","0.9900","0.8048","0.9900","0.9894","0.0254","0.0147","0.1057","0.0283","0.0790","0.0717","0.0686","0.0606","0.3508","0.0776","0.3805","0.6993","0.3409","0.4116","","{""crack"": 0.0147, ""dust"": 0.0283, ""fold"": 0.1057, ""missing_region"": 0.0606, ""mold"": 0.0717, ""scratch"": 0.0254, ""stain"": 0.079, ""tear"": 0.0686}","{}"
"met_285342","1488.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8795","0.8681","0.9542","0.8836","0.9687","0.9696","0.9746","0.9104","0.9900","0.9900","0.9900","0.9197","0.9899","0.9885","0.0020","0.0002","0.0051","0.0006","0.0201","0.0141","0.0099","0.0099","0.0000","0.0623","0.3182","0.8667","0.4031","0.4500","","{""crack"": 0.0002, ""dust"": 0.0006, ""fold"": 0.0051, ""missing_region"": 0.0099, ""mold"": 0.0141, ""scratch"": 0.002, ""stain"": 0.0201, ""tear"": 0.0099}","{}"
"met_285438","1489.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","fold|stain","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0.7553","0.8276","0.7181","0.7372","0.6614","0.6582","0.8315","0.7371","0.9900","0.9900","0.9900","0.9159","0.9899","0.9791","0.0398","0.0142","0.1813","0.0443","0.2073","0.1467","0.1138","0.0670","0.1753","0.1210","0.3941","0.6557","0.3867","0.5330","fold|stain","{""crack"": 0.0142, ""dust"": 0.0443, ""fold"": 0.1813, ""missing_region"": 0.067, ""mold"": 0.1467, ""scratch"": 0.0398, ""stain"": 0.2073, ""tear"": 0.1138}","{""fold"": [""089.jpg"", ""032.jpg"", ""176.jpg""], ""stain"": [""134.jpg"", ""063.jpg"", ""098.jpg""]}"
"met_285444","1490.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8640","0.8570","0.9462","0.8661","0.9635","0.9634","0.9611","0.8763","0.9900","0.9900","0.9890","0.5692","0.9900","0.7368","0.0082","0.0044","0.0138","0.0078","0.0295","0.0254","0.0368","0.0264","0.1744","0.2214","0.5334","0.7719","0.3324","0.6761","","{""crack"": 0.0044, ""dust"": 0.0078, ""fold"": 0.0138, ""missing_region"": 0.0264, ""mold"": 0.0254, ""scratch"": 0.0082, ""stain"": 0.0295, ""tear"": 0.0368}","{}"
"met_285657","1491.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","color_cast","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0.7988","0.8292","0.8304","0.7916","0.9157","0.9216","0.8997","0.7568","0.9900","0.9685","0.9899","0.8676","0.9898","0.9898","0.0289","0.0137","0.0732","0.0312","0.0746","0.0667","0.0870","0.0625","0.2960","0.8782","0.4439","0.6789","0.4314","0.3584","","{""crack"": 0.0137, ""dust"": 0.0312, ""fold"": 0.0732, ""missing_region"": 0.0625, ""mold"": 0.0667, ""scratch"": 0.0289, ""stain"": 0.0746, ""tear"": 0.087}","{}"
"met_285757","1492.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8687","0.8645","0.9517","0.8717","0.9727","0.9711","0.9711","0.8938","0.9900","0.9900","0.9900","0.9196","0.9850","0.9873","0.0064","0.0016","0.0080","0.0056","0.0113","0.0109","0.0186","0.0186","0.0000","0.0149","0.3182","0.8666","0.5603","0.9662","","{""crack"": 0.0016, ""dust"": 0.0056, ""fold"": 0.008, ""missing_region"": 0.0186, ""mold"": 0.0109, ""scratch"": 0.0064, ""stain"": 0.0113, ""tear"": 0.0186}","{}"
"met_285808","1493.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7843","0.7792","0.8724","0.7735","0.8665","0.9293","0.8916","0.8168","0.9900","0.9886","0.9613","0.7470","0.9900","0.9893","0.0327","0.0276","0.0584","0.0358","0.0981","0.0614","0.0910","0.0469","0.1240","0.4485","0.6742","0.7138","0.3037","0.4174","","{""crack"": 0.0276, ""dust"": 0.0358, ""fold"": 0.0584, ""missing_region"": 0.0469, ""mold"": 0.0614, ""scratch"": 0.0327, ""stain"": 0.0981, ""tear"": 0.091}","{}"
"met_285964","1494.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8799","0.8684","0.9563","0.8838","0.9730","0.9740","0.9758","0.9178","0.9900","0.9896","0.9900","0.9197","0.9898","0.9883","0.0018","0.0001","0.0025","0.0005","0.0107","0.0039","0.0065","0.0055","0.0639","0.3923","0.3182","0.8667","0.4174","0.4540","","{""crack"": 0.0001, ""dust"": 0.0005, ""fold"": 0.0025, ""missing_region"": 0.0055, ""mold"": 0.0039, ""scratch"": 0.0018, ""stain"": 0.0107, ""tear"": 0.0065}","{}"
"met_286079","1495.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","blur","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.7980","0.7961","0.9060","0.7987","0.9149","0.9329","0.9078","0.8583","0.9890","0.9900","0.7112","0.9452","0.9900","0.9899","0.0291","0.0232","0.0428","0.0293","0.0751","0.0587","0.0827","0.0334","0.4425","0.1882","0.8584","0.6334","0.2880","0.3424","","{""crack"": 0.0232, ""dust"": 0.0293, ""fold"": 0.0428, ""missing_region"": 0.0334, ""mold"": 0.0587, ""scratch"": 0.0291, ""stain"": 0.0751, ""tear"": 0.0827}","{}"
"met_286114","1496.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7901","0.8067","0.5782","0.7599","0.7754","0.7289","0.8632","0.7763","0.9879","0.9790","0.9899","0.9720","0.9900","0.9900","0.0312","0.0203","0.1280","0.0391","0.1258","0.1324","0.1029","0.0578","0.4742","0.5333","0.4438","0.5941","0.3328","0.2694","","{""crack"": 0.0203, ""dust"": 0.0391, ""fold"": 0.128, ""missing_region"": 0.0578, ""mold"": 0.1324, ""scratch"": 0.0312, ""stain"": 0.1258, ""tear"": 0.1029}","{}"
"met_286212","1497.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8292","0.8256","0.8726","0.8144","0.9442","0.9584","0.9388","0.8644","0.9900","0.8428","0.9879","0.9508","0.9900","0.9802","0.0201","0.0148","0.0583","0.0249","0.0531","0.0329","0.0616","0.0311","0.2274","0.6478","0.5647","0.6276","0.3420","0.5286","","{""crack"": 0.0148, ""dust"": 0.0249, ""fold"": 0.0583, ""missing_region"": 0.0311, ""mold"": 0.0329, ""scratch"": 0.0201, ""stain"": 0.0531, ""tear"": 0.0616}","{}"
"met_286214","1498.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","color_cast","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0.8152","0.8656","0.8822","0.8621","0.8891","0.9356","0.7886","0.8626","0.9900","0.8430","0.9900","0.8702","0.9899","0.9887","0.0243","0.0012","0.0543","0.0093","0.0886","0.0565","0.1260","0.0318","0.2888","0.7923","0.3182","0.6778","0.4067","0.4425","","{""crack"": 0.0012, ""dust"": 0.0093, ""fold"": 0.0543, ""missing_region"": 0.0318, ""mold"": 0.0565, ""scratch"": 0.0243, ""stain"": 0.0886, ""tear"": 0.126}","{}"
"met_286215","1499.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8246","0.8533","0.9024","0.8358","0.9344","0.9557","0.9578","0.8845","0.9899","0.8300","0.9747","0.9729","0.9900","0.9116","0.0215","0.0057","0.0447","0.0184","0.0617","0.0364","0.0414","0.0229","0.3254","0.6519","0.6474","0.5920","0.3188","0.6182","","{""crack"": 0.0057, ""dust"": 0.0184, ""fold"": 0.0447, ""missing_region"": 0.0229, ""mold"": 0.0364, ""scratch"": 0.0215, ""stain"": 0.0617, ""tear"": 0.0414}","{}"
"met_286323","1500.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8349","0.8613","0.9113","0.8637","0.9452","0.9595","0.9563","0.8714","0.9900","0.9900","0.9900","0.5420","0.9892","0.6914","0.0183","0.0028","0.0398","0.0087","0.0522","0.0314","0.0434","0.0284","0.1431","0.1693","0.3182","0.7528","0.4823","0.7544","","{""crack"": 0.0028, ""dust"": 0.0087, ""fold"": 0.0398, ""missing_region"": 0.0284, ""mold"": 0.0314, ""scratch"": 0.0183, ""stain"": 0.0522, ""tear"": 0.0434}","{}"
"met_286334","1501.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8206","0.8071","0.8896","0.8232","0.9408","0.9101","0.9223","0.7043","0.9899","0.9884","0.9899","0.9500","0.9900","0.9373","0.0227","0.0202","0.0510","0.0223","0.0563","0.0737","0.0740","0.0740","0.3320","0.4516","0.4382","0.6284","0.3561","0.6005","","{""crack"": 0.0202, ""dust"": 0.0223, ""fold"": 0.051, ""missing_region"": 0.074, ""mold"": 0.0737, ""scratch"": 0.0227, ""stain"": 0.0563, ""tear"": 0.074}","{}"
"met_286338","1502.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.8559","0.8592","0.9365","0.8626","0.9631","0.9595","0.9473","0.8838","0.9900","0.9900","0.9895","0.7879","0.9900","0.7274","0.0112","0.0036","0.0226","0.0091","0.0302","0.0314","0.0536","0.0232","0.0767","0.0693","0.5051","0.7038","0.3267","0.7619","","{""crack"": 0.0036, ""dust"": 0.0091, ""fold"": 0.0226, ""missing_region"": 0.0232, ""mold"": 0.0314, ""scratch"": 0.0112, ""stain"": 0.0302, ""tear"": 0.0536}","{}"
"met_286447","1503.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7616","0.7699","0.7678","0.7478","0.6819","0.5828","0.5196","0.6406","0.9891","0.9900","0.9898","0.9741","0.9900","0.9898","0.0383","0.0299","0.0903","0.0419","0.1463","0.1604","0.1790","0.0864","0.4372","0.0174","0.4597","0.5890","0.3631","0.3737","","{""crack"": 0.0299, ""dust"": 0.0419, ""fold"": 0.0903, ""missing_region"": 0.0864, ""mold"": 0.1604, ""scratch"": 0.0383, ""stain"": 0.1463, ""tear"": 0.179}","{}"
"met_286454","1504.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8060","0.8499","0.7248","0.8109","0.8577","0.9067","0.9264","0.7896","0.9900","0.9900","0.9900","0.8489","0.9887","0.9882","0.0269","0.0069","0.1001","0.0259","0.1014","0.0756","0.0712","0.0544","0.2453","0.1634","0.3181","0.8343","0.5046","0.4583","","{""crack"": 0.0069, ""dust"": 0.0259, ""fold"": 0.1001, ""missing_region"": 0.0544, ""mold"": 0.0756, ""scratch"": 0.0269, ""stain"": 0.1014, ""tear"": 0.0712}","{}"
"met_286569","1505.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8447","0.8444","0.9426","0.8493","0.9683","0.9701","0.9609","0.9048","0.9900","0.9900","0.9898","0.8751","0.9900","0.9859","0.0151","0.0088","0.0173","0.0139","0.0210","0.0132","0.0370","0.0130","0.1078","0.1625","0.4731","0.8441","0.3427","0.4924","","{""crack"": 0.0088, ""dust"": 0.0139, ""fold"": 0.0173, ""missing_region"": 0.013, ""mold"": 0.0132, ""scratch"": 0.0151, ""stain"": 0.021, ""tear"": 0.037}","{}"
"met_286582","1506.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.7954","0.8009","0.8906","0.7923","0.8972","0.9386","0.9292","0.8140","0.9900","0.9349","0.9900","0.5725","0.9900","0.9405","0.0298","0.0219","0.0505","0.0310","0.0847","0.0540","0.0692","0.0477","0.2546","0.6025","0.3834","0.7724","0.3482","0.5978","","{""crack"": 0.0219, ""dust"": 0.031, ""fold"": 0.0505, ""missing_region"": 0.0477, ""mold"": 0.054, ""scratch"": 0.0298, ""stain"": 0.0847, ""tear"": 0.0692}","{}"
"met_286586","1507.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8499","0.8485","0.9353","0.8653","0.9633","0.9633","0.9668","0.8880","0.9900","0.9897","0.9839","0.8669","0.9900","0.9165","0.0133","0.0074","0.0236","0.0081","0.0298","0.0256","0.0274","0.0213","0.1897","0.3785","0.6086","0.6791","0.3102","0.6153","","{""crack"": 0.0074, ""dust"": 0.0081, ""fold"": 0.0236, ""missing_region"": 0.0213, ""mold"": 0.0256, ""scratch"": 0.0133, ""stain"": 0.0298, ""tear"": 0.0274}","{}"
"met_286883","1508.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8783","0.8679","0.9544","0.8804","0.9710","0.9729","0.9592","0.9050","0.9900","0.9900","0.9900","0.9197","0.9891","0.5067","0.0025","0.0003","0.0048","0.0020","0.0154","0.0067","0.0395","0.0129","0.0618","0.1677","0.3182","0.8667","0.4895","0.7189","","{""crack"": 0.0003, ""dust"": 0.002, ""fold"": 0.0048, ""missing_region"": 0.0129, ""mold"": 0.0067, ""scratch"": 0.0025, ""stain"": 0.0154, ""tear"": 0.0395}","{}"
"met_286896","1509.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","color_cast|noise","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0.8138","0.8314","0.9318","0.8252","0.9509","0.9559","0.9489","0.8822","0.9899","0.9838","0.9900","0.9197","0.9899","0.9900","0.0247","0.0130","0.0263","0.0217","0.0462","0.0362","0.0520","0.0239","0.3626","0.9305","0.3182","0.8667","0.3803","0.2873","","{""crack"": 0.013, ""dust"": 0.0217, ""fold"": 0.0263, ""missing_region"": 0.0239, ""mold"": 0.0362, ""scratch"": 0.0247, ""stain"": 0.0462, ""tear"": 0.052}","{}"
"met_286900","1510.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8298","0.8575","0.9063","0.8600","0.9589","0.9588","0.9638","0.8845","0.9900","0.9900","0.9900","0.6965","0.9894","0.9712","0.0199","0.0042","0.0426","0.0101","0.0363","0.0323","0.0325","0.0229","0.2418","0.2641","0.3182","0.7246","0.4726","0.5562","","{""crack"": 0.0042, ""dust"": 0.0101, ""fold"": 0.0426, ""missing_region"": 0.0229, ""mold"": 0.0323, ""scratch"": 0.0199, ""stain"": 0.0363, ""tear"": 0.0325}","{}"
"met_286963","1511.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8658","0.8681","0.9414","0.8829","0.9707","0.9685","0.9739","0.9070","0.9900","0.9900","0.9900","0.9197","0.9896","0.9887","0.0075","0.0002","0.0184","0.0009","0.0160","0.0164","0.0118","0.0118","0.0314","0.0732","0.3182","0.8667","0.4513","0.9961","","{""crack"": 0.0002, ""dust"": 0.0009, ""fold"": 0.0184, ""missing_region"": 0.0118, ""mold"": 0.0164, ""scratch"": 0.0075, ""stain"": 0.016, ""tear"": 0.0118}","{}"
"met_287283","1512.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8551","0.8656","0.9464","0.8734","0.9638","0.9550","0.9625","0.8626","0.9900","0.9899","0.9900","0.9190","0.9880","0.7128","0.0115","0.0012","0.0136","0.0049","0.0290","0.0373","0.0346","0.0318","0.0843","0.3255","0.3182","0.8662","0.5223","0.7588","","{""crack"": 0.0012, ""dust"": 0.0049, ""fold"": 0.0136, ""missing_region"": 0.0318, ""mold"": 0.0373, ""scratch"": 0.0115, ""stain"": 0.029, ""tear"": 0.0346}","{}"
"met_287322","1513.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8676","0.8674","0.9537","0.8778","0.9712","0.9692","0.9693","0.9089","0.9900","0.9900","0.9900","0.9197","0.9892","0.9885","0.0068","0.0005","0.0056","0.0031","0.0149","0.0150","0.0226","0.0108","0.0000","0.2306","0.3182","0.8667","0.4860","0.9899","","{""crack"": 0.0005, ""dust"": 0.0031, ""fold"": 0.0056, ""missing_region"": 0.0108, ""mold"": 0.015, ""scratch"": 0.0068, ""stain"": 0.0149, ""tear"": 0.0226}","{}"
"met_287368","1514.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise|uneven_exposure","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.8377","0.8605","0.9134","0.8704","0.9588","0.9617","0.9656","0.8845","0.9900","0.9900","0.9900","0.9197","0.9898","0.8981","0.0174","0.0031","0.0386","0.0061","0.0365","0.0281","0.0295","0.0229","0.0891","0.2738","0.3182","0.8667","0.4272","0.8145","","{""crack"": 0.0031, ""dust"": 0.0061, ""fold"": 0.0386, ""missing_region"": 0.0229, ""mold"": 0.0281, ""scratch"": 0.0174, ""stain"": 0.0365, ""tear"": 0.0295}","{}"
"met_287727","1515.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8832","0.8687","0.9575","0.8845","0.9744","0.9729","0.9694","0.9018","0.9900","0.9900","0.9900","0.9197","0.9893","0.9247","0.0004","0.0000","0.0009","0.0002","0.0070","0.0067","0.0224","0.0146","0.1285","0.2476","0.3182","0.8667","0.4769","0.6100","","{""crack"": 0.0, ""dust"": 0.0002, ""fold"": 0.0009, ""missing_region"": 0.0146, ""mold"": 0.0067, ""scratch"": 0.0004, ""stain"": 0.007, ""tear"": 0.0224}","{}"
"met_287799","1516.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8308","0.8253","0.9022","0.8323","0.9299","0.9313","0.9269","0.8300","0.9899","0.9865","0.9894","0.8834","0.9900","0.9827","0.0196","0.0149","0.0448","0.0195","0.0651","0.0599","0.0708","0.0429","0.3525","0.4856","0.5139","0.6724","0.3259","0.5160","","{""crack"": 0.0149, ""dust"": 0.0195, ""fold"": 0.0448, ""missing_region"": 0.0429, ""mold"": 0.0599, ""scratch"": 0.0196, ""stain"": 0.0651, ""tear"": 0.0708}","{}"
"met_287891","1517.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7991","0.8216","0.7908","0.7827","0.8140","0.7979","0.9408","0.8304","0.8625","0.9900","0.8958","0.9874","0.9900","0.9900","0.0288","0.0160","0.0845","0.0335","0.1155","0.1158","0.0598","0.0428","0.6508","0.2188","0.7266","0.5133","0.3013","0.2180","","{""crack"": 0.016, ""dust"": 0.0335, ""fold"": 0.0845, ""missing_region"": 0.0428, ""mold"": 0.1158, ""scratch"": 0.0288, ""stain"": 0.1155, ""tear"": 0.0598}","{}"
"met_287893","1518.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8450","0.8637","0.8985","0.8589","0.9530","0.9414","0.9502","0.8842","0.9900","0.9900","0.9900","0.5132","0.9899","0.9644","0.0150","0.0019","0.0467","0.0105","0.0439","0.0516","0.0506","0.0230","0.1793","0.1788","0.3182","0.7578","0.4072","0.5693","","{""crack"": 0.0019, ""dust"": 0.0105, ""fold"": 0.0467, ""missing_region"": 0.023, ""mold"": 0.0516, ""scratch"": 0.015, ""stain"": 0.0439, ""tear"": 0.0506}","{}"
"met_287894","1519.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8684","0.8643","0.9495","0.8749","0.9719","0.9692","0.9726","0.9006","0.9900","0.9900","0.9899","0.8250","0.9900","0.9783","0.0065","0.0017","0.0104","0.0043","0.0132","0.0149","0.0152","0.0152","0.2602","0.1853","0.4164","0.6934","0.3342","0.5359","","{""crack"": 0.0017, ""dust"": 0.0043, ""fold"": 0.0104, ""missing_region"": 0.0152, ""mold"": 0.0149, ""scratch"": 0.0065, ""stain"": 0.0132, ""tear"": 0.0152}","{}"
"met_287895","1520.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","fading","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0.8841","0.8687","0.9582","0.8849","0.9768","0.9754","0.9778","0.9262","0.7925","0.9900","0.9233","0.9886","0.9900","0.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7874","0.1139","0.7110","0.4857","0.2951","0.1393","","{""crack"": 0.0, ""dust"": 0.0, ""fold"": 0.0, ""missing_region"": 0.0, ""mold"": 0.0, ""scratch"": 0.0, ""stain"": 0.0, ""tear"": 0.0}","{}"
"met_287896","1521.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8629","0.8592","0.9348","0.8717","0.9637","0.9662","0.9605","0.8977","0.9900","0.9900","0.9900","0.6094","0.9899","0.7333","0.0086","0.0036","0.0240","0.0056","0.0291","0.0207","0.0376","0.0167","0.1956","0.1792","0.3182","0.7411","0.4089","0.6768","","{""crack"": 0.0036, ""dust"": 0.0056, ""fold"": 0.024, ""missing_region"": 0.0167, ""mold"": 0.0207, ""scratch"": 0.0086, ""stain"": 0.0291, ""tear"": 0.0376}","{}"
"met_287898","1522.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","noise","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.8785","0.8681","0.9536","0.8822","0.9734","0.9737","0.9757","0.9191","0.9900","0.9900","0.9900","0.5477","0.9899","0.9206","0.0024","0.0002","0.0058","0.0012","0.0096","0.0047","0.0067","0.0047","0.2504","0.1173","0.3932","0.7681","0.3815","0.6127","","{""crack"": 0.0002, ""dust"": 0.0012, ""fold"": 0.0058, ""missing_region"": 0.0047, ""mold"": 0.0047, ""scratch"": 0.0024, ""stain"": 0.0096, ""tear"": 0.0067}","{}"
"met_287900","1523.png","existing_damage","color","texture_catalog_match_v1+source_attribute_v1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8318","0.8627","0.9280","0.8709","0.9697","0.9574","0.9675","0.9083","0.9880","0.9900","0.9850","0.9735","0.9900","0.9897","0.0193","0.0023","0.0291","0.0059","0.0181","0.0342","0.0260","0.0111","0.4712","0.1065","0.6005","0.5906","0.3175","0.3863","","{""crack"": 0.0023, ""dust"": 0.0059, ""fold"": 0.0291, ""missing_region"": 0.0111, ""mold"": 0.0342, ""scratch"": 0.0193, ""stain"": 0.0181, ""tear"": 0.026}","{}"
