"dataset_seq","dataset_id","dataset_class","class_seq","source_id","original_filename","export_filename","export_path","source_sha256","width","height","content_type","color_mode","quality_label","split","dataset_kind","provider","source_url","license","rights_url","damage_label_list","damage_label_count","damage_label_method","texture_match_label_list","texture_match_scores","texture_match_files","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","export_sha256","file_size_bytes","actual_format"
"1750","damaged_obvious_001121","damaged_obvious","1121","image-089","1880.png","damaged_obvious_001121.png","dataset_images/damaged_obvious/damaged_obvious_001121.png","b648132c7d62840daad9ccda9db80ece794870c56d45ef078e295e3094b8dad6","1471","1160","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","mold","1","texture_catalog_match_v1+source_attribute_v1","mold","{""crack"": 0.0198, ""dust"": 0.0277, ""fold"": 0.1134, ""missing_region"": 0.0631, ""mold"": 0.1909, ""scratch"": 0.0283, ""stain"": 0.1124, ""tear"": 0.1461}","{""mold"": [""182.jpg"", ""008.jpg"", ""234.jpg""]}","0","0","0","0","0","1","0","0","0","0","0","0","0","0","b648132c7d62840daad9ccda9db80ece794870c56d45ef078e295e3094b8dad6","2639160","png"
"1751","damaged_obvious_001122","damaged_obvious","1122","image-090","1881.png","damaged_obvious_001122.png","dataset_images/damaged_obvious/damaged_obvious_001122.png","4987a93b2927f15c7516e41dcb2854ca484f8134e2e76aba84e994f57c3f4e46","1425","1003","group_portrait","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0039, ""dust"": 0.0118, ""fold"": 0.0615, ""missing_region"": 0.0399, ""mold"": 0.0411, ""scratch"": 0.0194, ""stain"": 0.0775, ""tear"": 0.0534}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4987a93b2927f15c7516e41dcb2854ca484f8134e2e76aba84e994f57c3f4e46","2253127","png"
"1752","damaged_obvious_001123","damaged_obvious","1123","image-091","1882.png","damaged_obvious_001123.png","dataset_images/damaged_obvious/damaged_obvious_001123.png","28fc1f6ee9c727c33b97757e07a11d942962892b7196cdf2dd06f475353f25a6","1521","1151","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","blur","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.026, ""dust"": 0.0294, ""fold"": 0.0685, ""missing_region"": 0.0263, ""mold"": 0.067, ""scratch"": 0.0291, ""stain"": 0.075, ""tear"": 0.1306}","{}","0","0","0","0","0","0","0","0","0","0","1","0","0","0","28fc1f6ee9c727c33b97757e07a11d942962892b7196cdf2dd06f475353f25a6","1637085","png"
"1753","clean_near_000630","clean_near","630","image-092","1883.png","clean_near_000630.png","dataset_images/clean_near/clean_near_000630.png","8c80f990fdc1fb44cc362fa0244a0d77e8fc6f6a27b0e0db299bd0d1890a8fca","1535","1165","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0302, ""dust"": 0.0303, ""fold"": 0.0846, ""missing_region"": 0.0414, ""mold"": 0.0778, ""scratch"": 0.0287, ""stain"": 0.0755, ""tear"": 0.0808}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8c80f990fdc1fb44cc362fa0244a0d77e8fc6f6a27b0e0db299bd0d1890a8fca","1899923","png"
"1754","clean_near_000631","clean_near","631","image-093","1884.png","clean_near_000631.png","dataset_images/clean_near/clean_near_000631.png","d9b64dbd16f293887fd7ec70d10fe7b3e14234f81a145f67dfc88949c78ea5b8","1512","1121","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.02, ""dust"": 0.0391, ""fold"": 0.0896, ""missing_region"": 0.0543, ""mold"": 0.0961, ""scratch"": 0.0325, ""stain"": 0.1152, ""tear"": 0.1088}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","d9b64dbd16f293887fd7ec70d10fe7b3e14234f81a145f67dfc88949c78ea5b8","2006220","png"
"1755","clean_near_000632","clean_near","632","image-094","1885.png","clean_near_000632.png","dataset_images/clean_near/clean_near_000632.png","98bb48684c262a824f038952cdb91a5da83f48de8d7c9bfd9c9836554aea3a68","1498","704","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0212, ""dust"": 0.0276, ""fold"": 0.078, ""missing_region"": 0.0721, ""mold"": 0.0739, ""scratch"": 0.0281, ""stain"": 0.0682, ""tear"": 0.1037}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","af585c59bd61dc4c95d9fa88f203ae8511d206dd10736b91044ebc80e3143ce5","1701470","png"
"1756","clean_near_000633","clean_near","633","image-095","1886.png","clean_near_000633.png","dataset_images/clean_near/clean_near_000633.png","28bb3f5a37288dc85fa6ab2a61c7a1d50d7d71cfabcbc70c1449197b4af0d8c2","1157","1510","other","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0135, ""dust"": 0.023, ""fold"": 0.0677, ""missing_region"": 0.0372, ""mold"": 0.093, ""scratch"": 0.023, ""stain"": 0.0601, ""tear"": 0.0658}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28bb3f5a37288dc85fa6ab2a61c7a1d50d7d71cfabcbc70c1449197b4af0d8c2","2386325","png"
"1757","clean_near_000634","clean_near","634","image-096","1887.png","clean_near_000634.png","dataset_images/clean_near/clean_near_000634.png","cdf3dc57f84515ab55d2a344f3180a12fe82776529495f5f1a3bc251c7a7cad4","1470","1100","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0132, ""dust"": 0.0201, ""fold"": 0.0792, ""missing_region"": 0.0348, ""mold"": 0.0888, ""scratch"": 0.0289, ""stain"": 0.0912, ""tear"": 0.0647}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","cdf3dc57f84515ab55d2a344f3180a12fe82776529495f5f1a3bc251c7a7cad4","1953583","png"
"1758","clean_near_000635","clean_near","635","image-097","1888.png","clean_near_000635.png","dataset_images/clean_near/clean_near_000635.png","8bcc174b420a8f17e076fef8c6b99b38b5f860d2870bb616f2daba4c12bcb161","1485","1177","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0118, ""dust"": 0.0396, ""fold"": 0.1098, ""missing_region"": 0.0675, ""mold"": 0.1231, ""scratch"": 0.0301, ""stain"": 0.1478, ""tear"": 0.0752}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8bcc174b420a8f17e076fef8c6b99b38b5f860d2870bb616f2daba4c12bcb161","2215264","png"
"1759","clean_near_000636","clean_near","636","image-098","1889.png","clean_near_000636.png","dataset_images/clean_near/clean_near_000636.png","084c3d730145da4093d19fc2951f865e52edb12d573b5be8169854500f15c08e","1495","1055","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0232, ""dust"": 0.031, ""fold"": 0.1276, ""missing_region"": 0.0656, ""mold"": 0.1103, ""scratch"": 0.0237, ""stain"": 0.1334, ""tear"": 0.1183}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","084c3d730145da4093d19fc2951f865e52edb12d573b5be8169854500f15c08e","2238527","png"
"1760","damaged_obvious_001124","damaged_obvious","1124","image-099","1890.png","damaged_obvious_001124.png","dataset_images/damaged_obvious/damaged_obvious_001124.png","61bafb091d87c4a57925b0dbc37a6cb30593b5a40b4912c4b3f3ada73e1857e1","1329","986","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","mold|missing_region","2","texture_catalog_match_v1+source_attribute_v1","missing_region|mold","{""crack"": 0.017, ""dust"": 0.0333, ""fold"": 0.0705, ""missing_region"": 0.1195, ""mold"": 0.1819, ""scratch"": 0.0326, ""stain"": 0.1145, ""tear"": 0.1195}","{""missing_region"": [""051.jpg"", ""170.jpg"", ""201.jpg""], ""mold"": [""182.jpg"", ""008.jpg"", ""062.jpg""]}","0","0","0","0","0","1","0","1","0","0","0","0","0","0","61bafb091d87c4a57925b0dbc37a6cb30593b5a40b4912c4b3f3ada73e1857e1","2157779","png"
"1761","clean_near_000637","clean_near","637","image-100","1891.png","clean_near_000637.png","dataset_images/clean_near/clean_near_000637.png","599eb26fd445b1992cf38a3dfcc299d9bf5d8034af6066189d4900f8ead67cae","1486","1172","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0227, ""dust"": 0.0345, ""fold"": 0.1191, ""missing_region"": 0.0468, ""mold"": 0.1057, ""scratch"": 0.0336, ""stain"": 0.1567, ""tear"": 0.0895}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","599eb26fd445b1992cf38a3dfcc299d9bf5d8034af6066189d4900f8ead67cae","2030024","png"
"1762","clean_near_000638","clean_near","638","image-101","1892.png","clean_near_000638.png","dataset_images/clean_near/clean_near_000638.png","e0447906da6c3cdf4edb63baab947d444993bf80a569335796066a3feb4cfa4a","1482","1167","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0237, ""dust"": 0.0341, ""fold"": 0.1166, ""missing_region"": 0.0528, ""mold"": 0.126, ""scratch"": 0.0284, ""stain"": 0.1397, ""tear"": 0.1071}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e0447906da6c3cdf4edb63baab947d444993bf80a569335796066a3feb4cfa4a","2183664","png"
"1763","clean_near_000639","clean_near","639","image-102","1893.png","clean_near_000639.png","dataset_images/clean_near/clean_near_000639.png","a8de8df1e1f124579007e2cf564a44315a344e7751aa2cfba5badd6ca59b215d","1488","1167","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0182, ""dust"": 0.0238, ""fold"": 0.036, ""missing_region"": 0.0307, ""mold"": 0.0667, ""scratch"": 0.0271, ""stain"": 0.0655, ""tear"": 0.0697}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a8de8df1e1f124579007e2cf564a44315a344e7751aa2cfba5badd6ca59b215d","2102906","png"
"1764","clean_near_000640","clean_near","640","image-103","1894.png","clean_near_000640.png","dataset_images/clean_near/clean_near_000640.png","e1e946d1d10a26f54714ffd1450852f2f745ffb097c9246c2ecbaa64f453a2c5","1527","1152","architecture","RGB","existing_damage","test","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0246, ""dust"": 0.026, ""fold"": 0.0771, ""missing_region"": 0.0488, ""mold"": 0.1016, ""scratch"": 0.0299, ""stain"": 0.076, ""tear"": 0.0931}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e1e946d1d10a26f54714ffd1450852f2f745ffb097c9246c2ecbaa64f453a2c5","1875168","png"
"1765","clean_near_000641","clean_near","641","image-104","1895.png","clean_near_000641.png","dataset_images/clean_near/clean_near_000641.png","a3649ffb7a90984ec9a1e765fda1f3073bcc548afd0c245748cd5e4c0c88ac5d","1501","1158","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0282, ""dust"": 0.0336, ""fold"": 0.093, ""missing_region"": 0.0633, ""mold"": 0.1367, ""scratch"": 0.0354, ""stain"": 0.0893, ""tear"": 0.0853}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a3649ffb7a90984ec9a1e765fda1f3073bcc548afd0c245748cd5e4c0c88ac5d","1847920","png"
"1766","clean_near_000642","clean_near","642","image-105","1896.png","clean_near_000642.png","dataset_images/clean_near/clean_near_000642.png","c7d40d82dd1ea621ba745027fe23d14693a66431d1db19ec5416806cf8bf71ea","1509","1160","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0249, ""dust"": 0.0378, ""fold"": 0.0935, ""missing_region"": 0.0498, ""mold"": 0.1259, ""scratch"": 0.0322, ""stain"": 0.1292, ""tear"": 0.0916}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","c7d40d82dd1ea621ba745027fe23d14693a66431d1db19ec5416806cf8bf71ea","1625647","png"
"1767","clean_near_000643","clean_near","643","image-106","1897.png","clean_near_000643.png","dataset_images/clean_near/clean_near_000643.png","73c67c9b1d881042d7ae8b985a1f30fdd5492846138332393f2d288a66f82ac1","1494","1191","outdoor_scene","RGB","existing_damage","test","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0254, ""dust"": 0.0385, ""fold"": 0.0869, ""missing_region"": 0.0374, ""mold"": 0.0998, ""scratch"": 0.0291, ""stain"": 0.1319, ""tear"": 0.0736}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73c67c9b1d881042d7ae8b985a1f30fdd5492846138332393f2d288a66f82ac1","1844433","png"
"1768","clean_near_000644","clean_near","644","image-107","1898.png","clean_near_000644.png","dataset_images/clean_near/clean_near_000644.png","efc846b1ef9fc14ed7e49045f4d0a50fd970dfc4ffefc4cae71109d54f186ad7","1505","1157","architecture","RGB","existing_damage","test","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0067, ""dust"": 0.0226, ""fold"": 0.098, ""missing_region"": 0.051, ""mold"": 0.1099, ""scratch"": 0.0221, ""stain"": 0.0891, ""tear"": 0.1806}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","efc846b1ef9fc14ed7e49045f4d0a50fd970dfc4ffefc4cae71109d54f186ad7","2593962","png"
"1769","clean_near_000645","clean_near","645","image-108","1899.png","clean_near_000645.png","dataset_images/clean_near/clean_near_000645.png","5737b2a91c2d28c002de9f195c4af8cb6010bee8dfd1466194b24094436e3c5d","1466","1135","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0274, ""dust"": 0.0304, ""fold"": 0.1142, ""missing_region"": 0.0679, ""mold"": 0.1037, ""scratch"": 0.0296, ""stain"": 0.1594, ""tear"": 0.1221}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5737b2a91c2d28c002de9f195c4af8cb6010bee8dfd1466194b24094436e3c5d","2540080","png"
"1770","clean_near_000646","clean_near","646","image-109","1900.png","clean_near_000646.png","dataset_images/clean_near/clean_near_000646.png","3590df083dd6b56f1a219591b0a52b2e3e849f46848fad903f0ce8eb911d4d1f","1125","1467","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0265, ""dust"": 0.0282, ""fold"": 0.1009, ""missing_region"": 0.0491, ""mold"": 0.1407, ""scratch"": 0.0313, ""stain"": 0.1202, ""tear"": 0.0779}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3590df083dd6b56f1a219591b0a52b2e3e849f46848fad903f0ce8eb911d4d1f","2297249","png"
"1771","clean_near_000647","clean_near","647","image-110","1901.png","clean_near_000647.png","dataset_images/clean_near/clean_near_000647.png","be126637cee9f317262fc1dc48d5ff6ce0cd760340df37f33f5c4d39f9a6b0ce","1489","1148","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0264, ""dust"": 0.0391, ""fold"": 0.1365, ""missing_region"": 0.0624, ""mold"": 0.1403, ""scratch"": 0.0351, ""stain"": 0.1698, ""tear"": 0.1028}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be126637cee9f317262fc1dc48d5ff6ce0cd760340df37f33f5c4d39f9a6b0ce","1939730","png"
"1772","damaged_obvious_001125","damaged_obvious","1125","image-111","1902.png","damaged_obvious_001125.png","dataset_images/damaged_obvious/damaged_obvious_001125.png","3435b2d6dd3d13730e41fe700c72084101b8869a96d11a0dee1546455ffa37a6","1149","1519","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","fold","1","texture_catalog_match_v1+source_attribute_v1","fold","{""crack"": 0.0206, ""dust"": 0.0366, ""fold"": 0.1437, ""missing_region"": 0.0633, ""mold"": 0.1143, ""scratch"": 0.0404, ""stain"": 0.1139, ""tear"": 0.1161}","{""fold"": [""123.jpg"", ""126.jpg"", ""032.jpg""]}","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3435b2d6dd3d13730e41fe700c72084101b8869a96d11a0dee1546455ffa37a6","2148939","png"
"1773","clean_near_000648","clean_near","648","image-112","1903.png","clean_near_000648.png","dataset_images/clean_near/clean_near_000648.png","5abe612a405e80d8ccddf2eb4170d1acc8bba8a0d9ca1d6fe69aa70a3f14649c","1507","1154","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0239, ""dust"": 0.0262, ""fold"": 0.1308, ""missing_region"": 0.0543, ""mold"": 0.0887, ""scratch"": 0.0273, ""stain"": 0.0804, ""tear"": 0.0777}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5abe612a405e80d8ccddf2eb4170d1acc8bba8a0d9ca1d6fe69aa70a3f14649c","2515164","png"
"1774","damaged_obvious_001126","damaged_obvious","1126","image-113","1904.png","damaged_obvious_001126.png","dataset_images/damaged_obvious/damaged_obvious_001126.png","3fff7f109e0a920e557665ee1b4dc724717007fe0b478ec33ad544317cf6aee9","1431","1161","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0233, ""dust"": 0.0301, ""fold"": 0.1085, ""missing_region"": 0.0521, ""mold"": 0.1222, ""scratch"": 0.0302, ""stain"": 0.0947, ""tear"": 0.1019}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3fff7f109e0a920e557665ee1b4dc724717007fe0b478ec33ad544317cf6aee9","2837645","png"
"1775","clean_near_000649","clean_near","649","image-114","1905.png","clean_near_000649.png","dataset_images/clean_near/clean_near_000649.png","9eaa4435eedbfbae08be82d6724493841443b3f9202af3ab7539c006468830f2","1164","1478","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0133, ""dust"": 0.0188, ""fold"": 0.0879, ""missing_region"": 0.0459, ""mold"": 0.0786, ""scratch"": 0.0247, ""stain"": 0.0781, ""tear"": 0.1034}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9eaa4435eedbfbae08be82d6724493841443b3f9202af3ab7539c006468830f2","2203011","png"
"1776","clean_near_000650","clean_near","650","image-115","1906.png","clean_near_000650.png","dataset_images/clean_near/clean_near_000650.png","bb3f1bd5f8f57363c4863b8e279358a8f7c4d38224cbef930836ee6d0694f75e","1524","1161","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0175, ""dust"": 0.0287, ""fold"": 0.1333, ""missing_region"": 0.0542, ""mold"": 0.119, ""scratch"": 0.0328, ""stain"": 0.1155, ""tear"": 0.1031}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bb3f1bd5f8f57363c4863b8e279358a8f7c4d38224cbef930836ee6d0694f75e","2265943","png"
"1777","clean_near_000651","clean_near","651","image-116","1907.png","clean_near_000651.png","dataset_images/clean_near/clean_near_000651.png","3edaaa938036f5e6a72265288a29466676131b03053878aafb061507cbadbdb1","1491","1178","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0291, ""dust"": 0.0306, ""fold"": 0.0825, ""missing_region"": 0.0806, ""mold"": 0.1049, ""scratch"": 0.0314, ""stain"": 0.0925, ""tear"": 0.101}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3edaaa938036f5e6a72265288a29466676131b03053878aafb061507cbadbdb1","2111964","png"
"1778","damaged_obvious_001127","damaged_obvious","1127","image-117","1908.png","damaged_obvious_001127.png","dataset_images/damaged_obvious/damaged_obvious_001127.png","1f8e7b0855b65dacf94f694ed71856e043819284526dc70ee9cce62518fe4f6c","1487","1159","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","fold","1","texture_catalog_match_v1+source_attribute_v1","fold","{""crack"": 0.021, ""dust"": 0.0351, ""fold"": 0.1526, ""missing_region"": 0.0587, ""mold"": 0.1389, ""scratch"": 0.034, ""stain"": 0.1179, ""tear"": 0.1095}","{""fold"": [""248.jpg"", ""123.jpg"", ""089.jpg""]}","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1f8e7b0855b65dacf94f694ed71856e043819284526dc70ee9cce62518fe4f6c","2077091","png"
"1779","clean_near_000652","clean_near","652","image-118","1909.png","clean_near_000652.png","dataset_images/clean_near/clean_near_000652.png","28f75599a02cbe57047edeff1ce30cc9aa74174e82803bdd81783a9c66a088cf","1379","1131","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0286, ""dust"": 0.0307, ""fold"": 0.0712, ""missing_region"": 0.058, ""mold"": 0.1306, ""scratch"": 0.0327, ""stain"": 0.1077, ""tear"": 0.075}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28f75599a02cbe57047edeff1ce30cc9aa74174e82803bdd81783a9c66a088cf","2053198","png"
"1780","clean_near_000653","clean_near","653","image-119","1910.png","clean_near_000653.png","dataset_images/clean_near/clean_near_000653.png","e69fbb070d5572a4a4215bde8267ee32b652c86ee66b9dc163a8567e6213c9e3","1488","1170","architecture","RGB","existing_damage","validation","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0204, ""dust"": 0.0269, ""fold"": 0.0895, ""missing_region"": 0.058, ""mold"": 0.1376, ""scratch"": 0.0302, ""stain"": 0.1063, ""tear"": 0.1528}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e69fbb070d5572a4a4215bde8267ee32b652c86ee66b9dc163a8567e6213c9e3","2526907","png"
"1781","clean_near_000654","clean_near","654","image-120","1911.png","clean_near_000654.png","dataset_images/clean_near/clean_near_000654.png","8defdcd09faae96e8e7d97dc05896fc3046c39cc83a23e73219af2f6104b4666","1165","1535","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0301, ""dust"": 0.0318, ""fold"": 0.0553, ""missing_region"": 0.0294, ""mold"": 0.035, ""scratch"": 0.0313, ""stain"": 0.0505, ""tear"": 0.0809}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8defdcd09faae96e8e7d97dc05896fc3046c39cc83a23e73219af2f6104b4666","2103508","png"
"1782","damaged_obvious_001128","damaged_obvious","1128","image-121","1912.png","damaged_obvious_001128.png","dataset_images/damaged_obvious/damaged_obvious_001128.png","3df2b703a23f9dbcea187c16c3c2e8bc0b7219110d18dc51de9fb22688d0f7f3","1485","1118","outdoor_scene","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","fold|stain","2","texture_catalog_match_v1+source_attribute_v1","fold|stain","{""crack"": 0.0124, ""dust"": 0.0458, ""fold"": 0.1965, ""missing_region"": 0.0898, ""mold"": 0.1389, ""scratch"": 0.0326, ""stain"": 0.1914, ""tear"": 0.0898}","{""fold"": [""123.jpg"", ""175.jpg"", ""032.jpg""], ""stain"": [""134.jpg"", ""096.jpg"", ""063.jpg""]}","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3df2b703a23f9dbcea187c16c3c2e8bc0b7219110d18dc51de9fb22688d0f7f3","2553716","png"
"1783","clean_near_000655","clean_near","655","image-122","1913.png","clean_near_000655.png","dataset_images/clean_near/clean_near_000655.png","12e2da28d500a128a39676dd0b96de9e74643f9468e0b0fa03a86ad8af9695ea","1521","1085","architecture","RGB","existing_damage","train","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","","0","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0292, ""dust"": 0.0314, ""fold"": 0.0538, ""missing_region"": 0.0307, ""mold"": 0.042, ""scratch"": 0.0304, ""stain"": 0.0397, ""tear"": 0.108}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12e2da28d500a128a39676dd0b96de9e74643f9468e0b0fa03a86ad8af9695ea","2005121","png"
"1784","damaged_obvious_001129","damaged_obvious","1129","image-123","1914.png","damaged_obvious_001129.png","dataset_images/damaged_obvious/damaged_obvious_001129.png","c0c4e601baa08e070c6bfa4a991bfacffbd6e8846fb2a6635dcda72822773dfc","1529","1158","architecture","RGB","existing_damage","validation","real_damaged","托马斯·查尔德中国摄影集（Lothar Lehmann 藏）","","","","uneven_exposure","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0267, ""dust"": 0.0293, ""fold"": 0.0561, ""missing_region"": 0.0389, ""mold"": 0.0721, ""scratch"": 0.0288, ""stain"": 0.0761, ""tear"": 0.0894}","{}","0","0","0","0","0","0","0","0","0","0","0","0","0","1","c0c4e601baa08e070c6bfa4a991bfacffbd6e8846fb2a6635dcda72822773dfc","2138344","png"
